label,type,file,frame,h0_0_x,h0_0_y,h0_0_z,h0_1_x,h0_1_y,h0_1_z,h0_2_x,h0_2_y,h0_2_z,h0_3_x,h0_3_y,h0_3_z,h0_4_x,h0_4_y,h0_4_z,h0_5_x,h0_5_y,h0_5_z,h0_6_x,h0_6_y,h0_6_z,h0_7_x,h0_7_y,h0_7_z,h0_8_x,h0_8_y,h0_8_z,h0_9_x,h0_9_y,h0_9_z,h0_10_x,h0_10_y,h0_10_z,h0_11_x,h0_11_y,h0_11_z,h0_12_x,h0_12_y,h0_12_z,h0_13_x,h0_13_y,h0_13_z,h0_14_x,h0_14_y,h0_14_z,h0_15_x,h0_15_y,h0_15_z,h0_16_x,h0_16_y,h0_16_z,h0_17_x,h0_17_y,h0_17_z,h0_18_x,h0_18_y,h0_18_z,h0_19_x,h0_19_y,h0_19_z,h0_20_x,h0_20_y,h0_20_z,h1_0_x,h1_0_y,h1_0_z,h1_1_x,h1_1_y,h1_1_z,h1_2_x,h1_2_y,h1_2_z,h1_3_x,h1_3_y,h1_3_z,h1_4_x,h1_4_y,h1_4_z,h1_5_x,h1_5_y,h1_5_z,h1_6_x,h1_6_y,h1_6_z,h1_7_x,h1_7_y,h1_7_z,h1_8_x,h1_8_y,h1_8_z,h1_9_x,h1_9_y,h1_9_z,h1_10_x,h1_10_y,h1_10_z,h1_11_x,h1_11_y,h1_11_z,h1_12_x,h1_12_y,h1_12_z,h1_13_x,h1_13_y,h1_13_z,h1_14_x,h1_14_y,h1_14_z,h1_15_x,h1_15_y,h1_15_z,h1_16_x,h1_16_y,h1_16_z,h1_17_x,h1_17_y,h1_17_z,h1_18_x,h1_18_y,h1_18_z,h1_19_x,h1_19_y,h1_19_z,h1_20_x,h1_20_y,h1_20_z
why are you disappointed,video,disappointed (3).MP4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,17,0.4763493537902832,0.6157367825508118,-4.7654751256231975e-08,0.49550944566726685,0.6016627550125122,-0.002007590141147375,0.5098229646682739,0.5733773112297058,-0.004006530158221722,0.5165693759918213,0.5480295419692993,-0.007143606897443533,0.5196400880813599,0.5269892811775208,-0.010085726156830788,0.5010101199150085,0.5273777842521667,-0.00019952349248342216,0.5005224943161011,0.49369943141937256,-0.006649486720561981,0.5038092732429504,0.4979144334793091,-0.011986901983618736,0.5063297152519226,0.5104696750640869,-0.014967615716159344,0.49116331338882446,0.5288577079772949,-0.0024839877150952816,0.49710214138031006,0.511345624923706,-0.009663330391049385,0.5020824670791626,0.5329031944274902,-0.013736816123127937,0.5032788515090942,0.554754376411438,-0.01542340125888586,0.4813620448112488,0.5352433919906616,-0.0054951924830675125,0.4871010482311249,0.5213304758071899,-0.01147912722080946,0.4918666481971741,0.5397291779518127,-0.010869103483855724,0.493058979511261,0.5582326054573059,-0.009343602694571018,0.4716081917285919,0.5462695360183716,-0.008887660689651966,0.47650980949401855,0.5336574912071228,-0.012970715761184692,0.4813663959503174,0.5452243685722351,-0.011553891934454441,0.48324787616729736,0.5589543581008911,-0.009430678561329842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,18,0.45555317401885986,0.5826699733734131,1.429668543551088e-07,0.46196046471595764,0.5419961214065552,-0.002055037533864379,0.47980332374572754,0.5050958395004272,-0.008400693535804749,0.5008671283721924,0.490662157535553,-0.014278165064752102,0.5184556841850281,0.491228848695755,-0.019592417404055595,0.46812888979911804,0.4973023533821106,-0.01793563738465309,0.476313978433609,0.46679240465164185,-0.026259640231728554,0.48293939232826233,0.4546768069267273,-0.030681220814585686,0.4899522364139557,0.4489554762840271,-0.033753652125597,0.47111037373542786,0.5171687006950378,-0.02191218174993992,0.5010890960693359,0.5009013414382935,-0.03233674168586731,0.5066304206848145,0.5057410001754761,-0.033943768590688705,0.5070683360099792,0.510799765586853,-0.034321416169404984,0.4761148989200592,0.5387065410614014,-0.025024019181728363,0.5078040361404419,0.5319226384162903,-0.03100360371172428,0.5023000836372375,0.5370615124702454,-0.02621222473680973,0.49297887086868286,0.5372456908226013,-0.02261139638721943,0.4819088578224182,0.5597525238990784,-0.028459297493100166,0.5045899748802185,0.5534310340881348,-0.02938922494649887,0.498922735452652,0.5563789010047913,-0.024209940806031227,0.49077820777893066,0.5555706024169922,-0.020593570545315742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,19,0.4517271816730499,0.5617396831512451,1.0915219661455922e-07,0.46161630749702454,0.5224685072898865,0.0018949316581711173,0.4780762493610382,0.4886811077594757,-0.0028446295764297247,0.49693137407302856,0.4732379913330078,-0.008488722145557404,0.5136798024177551,0.46679991483688354,-0.014103480614721775,0.46244895458221436,0.47177568078041077,-0.011316024698317051,0.46598878502845764,0.44706645607948303,-0.018223555758595467,0.4733094573020935,0.43498578667640686,-0.021451378241181374,0.4800337851047516,0.4276493787765503,-0.023497607558965683,0.46229276061058044,0.4871673285961151,-0.01760229654610157,0.4967162609100342,0.4763542115688324,-0.0260379109531641,0.49863559007644653,0.4918423295021057,-0.025725137442350388,0.4923139214515686,0.49890321493148804,-0.024231301620602608,0.46547478437423706,0.5095253586769104,-0.023245794698596,0.49978068470954895,0.5053601264953613,-0.02974935621023178,0.4971601963043213,0.517923891544342,-0.024782631546258926,0.488457053899765,0.5202246904373169,-0.02037113532423973,0.4701271057128906,0.5343867540359497,-0.028713177889585495,0.49738985300064087,0.5295804738998413,-0.030443798750638962,0.49526503682136536,0.5376782417297363,-0.025106798857450485,0.48732030391693115,0.5390021800994873,-0.021025147289037704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,20,0.44550269842147827,0.5540822744369507,6.771923466430962e-08,0.4557054936885834,0.5129297971725464,-0.00031347890035249293,0.47364455461502075,0.47896793484687805,-0.005581849254667759,0.4927830696105957,0.4638063311576843,-0.011330991983413696,0.5092631578445435,0.46125417947769165,-0.016986383125185966,0.4563359022140503,0.4699852466583252,-0.01278271246701479,0.4601714313030243,0.45206329226493835,-0.021440308541059494,0.46544307470321655,0.43830522894859314,-0.02651064656674862,0.471558541059494,0.4267221987247467,-0.029994739219546318,0.45673397183418274,0.48849233984947205,-0.01882360689342022,0.4927026033401489,0.47470930218696594,-0.030380433425307274,0.4899240732192993,0.4883505403995514,-0.03124999813735485,0.48020440340042114,0.49571603536605835,-0.029833784326910973,0.4604957103729248,0.5116758942604065,-0.024531709030270576,0.49592071771621704,0.5030630826950073,-0.033416181802749634,0.49000754952430725,0.5123372077941895,-0.029171552509069443,0.4798961877822876,0.5139519572257996,-0.024466272443532944,0.46580004692077637,0.5365026593208313,-0.030343879014253616,0.49323564767837524,0.526705265045166,-0.03308461606502533,0.487793505191803,0.5314619541168213,-0.028258178383111954,0.47744059562683105,0.5327265858650208,-0.0243503600358963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,21,0.4477081894874573,0.5688146352767944,1.9231798376040388e-08,0.4690031409263611,0.5483426451683044,-0.0005503909196704626,0.48616158962249756,0.5153888463973999,-0.003923493903130293,0.4947720468044281,0.4907953143119812,-0.007249862886965275,0.5047958493232727,0.476576030254364,-0.010577715933322906,0.4749341905117035,0.49578288197517395,-0.01066280622035265,0.48601141571998596,0.47454291582107544,-0.017957033589482307,0.4954850375652313,0.47158175706863403,-0.021946709603071213,0.5048384070396423,0.4734352231025696,-0.024216217920184135,0.4649483263492584,0.5032671689987183,-0.014911060221493244,0.48070284724235535,0.47798895835876465,-0.026439163833856583,0.4881109297275543,0.48508089780807495,-0.030414080247282982,0.4921171963214874,0.49869978427886963,-0.03063262440264225,0.4562346935272217,0.5137107372283936,-0.018901342526078224,0.4704349935054779,0.4864519536495209,-0.02789013832807541,0.4841557443141937,0.4781181216239929,-0.029609693214297295,0.4942208230495453,0.47592219710350037,-0.028990482911467552,0.44894686341285706,0.5258093476295471,-0.022529667243361473,0.453984797000885,0.4951366186141968,-0.027509255334734917,0.457455039024353,0.4709343910217285,-0.028027798980474472,0.4598296880722046,0.45082879066467285,-0.02788192220032215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,22,0.4491893947124481,0.5822516679763794,-3.191885511455439e-08,0.4666612446308136,0.573788046836853,-0.004095578566193581,0.48150143027305603,0.5510246157646179,-0.006342250853776932,0.4859606623649597,0.5255845785140991,-0.008833714760839939,0.4872596263885498,0.5079573392868042,-0.011321229860186577,0.4824860990047455,0.5178018808364868,-0.003485031658783555,0.48554491996765137,0.49431249499320984,-0.010941237211227417,0.4877796769142151,0.49636828899383545,-0.015978440642356873,0.4903397858142853,0.5063281059265137,-0.018310056999325752,0.4713919162750244,0.5079866051673889,-0.004065180197358131,0.4741949141025543,0.4930002689361572,-0.011175762861967087,0.4730431139469147,0.5094686150550842,-0.013917180709540844,0.47273603081703186,0.5262889862060547,-0.01407632976770401,0.45958608388900757,0.5042341947555542,-0.0054295845329761505,0.4612998962402344,0.49830615520477295,-0.012617478147149086,0.45787373185157776,0.5167245268821716,-0.011737891472876072,0.4557017982006073,0.5302800536155701,-0.009197168983519077,0.4473240375518799,0.5045472383499146,-0.00707351416349411,0.4491722285747528,0.4994691014289856,-0.01132174115628004,0.44753721356391907,0.5153035521507263,-0.009022420272231102,0.4459993243217468,0.526364803314209,-0.00577077129855752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,23,0.44209933280944824,0.5980595350265503,9.526161903750108e-08,0.46017584204673767,0.6005298495292664,-0.010006916709244251,0.4759763181209564,0.5858819484710693,-0.015241035260260105,0.4766327142715454,0.5656464695930481,-0.0193039383739233,0.46932828426361084,0.5506371855735779,-0.023007167503237724,0.4769745171070099,0.5509231686592102,-0.012173838913440704,0.48559027910232544,0.5314701199531555,-0.021895866841077805,0.4880238473415375,0.5339785814285278,-0.027367109432816505,0.490603506565094,0.541143000125885,-0.02940434031188488,0.46727028489112854,0.5368884205818176,-0.010461022146046162,0.4768679440021515,0.5170252323150635,-0.020708009600639343,0.4815883934497833,0.5226654410362244,-0.024480298161506653,0.4853334128856659,0.5334287881851196,-0.024317767471075058,0.45549508929252625,0.5294659733772278,-0.009718135930597782,0.45383232831954956,0.5328049659729004,-0.02041727490723133,0.4493200480937958,0.5553302764892578,-0.021203765645623207,0.44734320044517517,0.5724530220031738,-0.018215714022517204,0.44376856088638306,0.528839647769928,-0.009542564861476421,0.4425765872001648,0.5346879959106445,-0.015336667187511921,0.44082388281822205,0.5526050329208374,-0.013614363968372345,0.4407011568546295,0.5655559301376343,-0.010226037353277206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,24,0.43385186791419983,0.6175306439399719,5.685364712348928e-08,0.43694186210632324,0.5732517838478088,-0.008090642280876637,0.4531816840171814,0.5423919558525085,-0.014363483525812626,0.4724346995353699,0.5413180589675903,-0.019886821508407593,0.4867798388004303,0.560527503490448,-0.0254659503698349,0.45390784740448,0.5501171350479126,-0.016198240220546722,0.4675334095954895,0.5441126227378845,-0.027591530233621597,0.47806861996650696,0.5485182404518127,-0.035898394882678986,0.48644551634788513,0.5546817779541016,-0.04094398021697998,0.4593198895454407,0.5831838846206665,-0.01771571859717369,0.4691712260246277,0.5723152160644531,-0.03110339120030403,0.46398523449897766,0.5694239139556885,-0.03609353303909302,0.45653223991394043,0.570776104927063,-0.037327587604522705,0.4621126353740692,0.6132694482803345,-0.019545428454875946,0.46282628178596497,0.5991628170013428,-0.03055799938738346,0.45081958174705505,0.5947275161743164,-0.029581984505057335,0.43960440158843994,0.5947314500808716,-0.026114342734217644,0.4617062211036682,0.637036144733429,-0.022068683058023453,0.46200090646743774,0.6238690614700317,-0.027547650039196014,0.45031973719596863,0.6164800524711609,-0.02405497059226036,0.43963688611984253,0.6155060529708862,-0.01990416646003723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,25,0.429838627576828,0.6206823587417603,1.1836784885588258e-08,0.435774564743042,0.5761806964874268,-0.002866207156330347,0.45153987407684326,0.5468962788581848,-0.009090040810406208,0.47333139181137085,0.5467131733894348,-0.013594773598015308,0.49025145173072815,0.5640003681182861,-0.01705928146839142,0.4329695701599121,0.5717877149581909,-0.022751547396183014,0.4368446469306946,0.5783871412277222,-0.03363426774740219,0.4380851089954376,0.5834949016571045,-0.039023835211992264,0.43980225920677185,0.5892521739006042,-0.041000209748744965,0.4338299036026001,0.6058316230773926,-0.02493351697921753,0.4687879979610443,0.5851570963859558,-0.03706635907292366,0.4706791043281555,0.5718362927436829,-0.03849254921078682,0.46600204706192017,0.5695500373840332,-0.03716914728283882,0.4412708282470703,0.631278932094574,-0.025805942714214325,0.4765753149986267,0.6053454279899597,-0.03387841209769249,0.4746847450733185,0.591639518737793,-0.0292118601500988,0.46690642833709717,0.5893815755844116,-0.02324950136244297,0.449628084897995,0.6460061073303223,-0.02651977725327015,0.4762983024120331,0.6222727298736572,-0.026204602792859077,0.4741981029510498,0.6102880835533142,-0.019308680668473244,0.467170774936676,0.6094438433647156,-0.013718532398343086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,26,0.4312871992588043,0.6296452283859253,4.14026608552831e-08,0.4334506094455719,0.5834541320800781,-0.005414263810962439,0.45051109790802,0.5512619614601135,-0.01565285585820675,0.4738130271434784,0.549665093421936,-0.023709800094366074,0.49114885926246643,0.5685745477676392,-0.03110293671488762,0.4309709966182709,0.5802785158157349,-0.035143475979566574,0.44566160440444946,0.5744286179542542,-0.04799256473779678,0.44441547989845276,0.5788843631744385,-0.05299537628889084,0.44027552008628845,0.5869905352592468,-0.054513849318027496,0.4339241683483124,0.6122555732727051,-0.03702446445822716,0.4699643850326538,0.5828365087509155,-0.04939785972237587,0.4680054187774658,0.5752695798873901,-0.04866015538573265,0.46023011207580566,0.5790658593177795,-0.0471460223197937,0.4415048360824585,0.6349080801010132,-0.03743065148591995,0.47687453031539917,0.603792667388916,-0.04353658854961395,0.4715351164340973,0.5944040417671204,-0.037192922085523605,0.4615526795387268,0.5957996249198914,-0.03222539275884628,0.4492252767086029,0.6506750583648682,-0.03817925602197647,0.475800484418869,0.6232771873474121,-0.03732987493276596,0.47181397676467896,0.6142562627792358,-0.03095325641334057,0.4631168842315674,0.6144993901252747,-0.0270950049161911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,27,0.42966845631599426,0.6357613205909729,6.114856887506903e-08,0.43193143606185913,0.58742755651474,-0.006371438968926668,0.44871869683265686,0.551371693611145,-0.015630235895514488,0.4717910885810852,0.5467491745948792,-0.022809848189353943,0.48828327655792236,0.5633987188339233,-0.028900887817144394,0.4314451813697815,0.5788776874542236,-0.02928335592150688,0.4482950270175934,0.5692288279533386,-0.04302123934030533,0.4514368176460266,0.5746594071388245,-0.05025673657655716,0.45178523659706116,0.5883352756500244,-0.05314129218459129,0.43671077489852905,0.6103360056877136,-0.03072638437151909,0.4691236913204193,0.5824530124664307,-0.04301905259490013,0.46518629789352417,0.5746676325798035,-0.04341233894228935,0.45655378699302673,0.5779631733894348,-0.04264601320028305,0.4441066384315491,0.6323487162590027,-0.03155265003442764,0.47630393505096436,0.6023192405700684,-0.037434667348861694,0.46902352571487427,0.5936830043792725,-0.031828075647354126,0.45860418677330017,0.5953233242034912,-0.027269285172224045,0.4512486159801483,0.649547278881073,-0.033125754445791245,0.47613903880119324,0.6236550211906433,-0.03216414526104927,0.4703577756881714,0.6142240762710571,-0.02620873786509037,0.4606975018978119,0.6136497855186462,-0.022413726896047592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
why are you disappointed,video,disappointed (3).MP4,28,0.430610716342926,0.6339583396911621,5.962972693396296e-08,0.4332568049430847,0.5865097641944885,-0.005232245195657015,0.4496661126613617,0.5520629286766052,-0.013000466860830784,0.47119513154029846,0.5479543209075928,-0.019157184287905693,0.4867325723171234,0.5620487928390503,-0.02460992895066738,0.4318316578865051,0.5775313377380371,-0.0252669770270586,0.44410762190818787,0.5673527717590332,-0.03718327358365059,0.4510664939880371,0.5687699913978577,-0.043600939214229584,0.4549025893211365,0.5783398151397705,-0.046454861760139465,0.4364021420478821,0.6075189709663391,-0.027318071573972702,0.4684121310710907,0.5803370475769043,-0.0406247042119503,0.4649685025215149,0.5770742297172546,-0.04217217490077019,0.4537719190120697,0.5833292603492737,-0.041276440024375916,0.44375935196876526,0.6301549673080444,-0.028656916692852974,0.4755675494670868,0.6003763675689697,-0.037017740309238434,0.4690796136856079,0.5952703952789307,-0.03323517367243767,0.45690101385116577,0.598139226436615,-0.028811564669013023,0.45041754841804504,0.6475126147270203,-0.03035729005932808,0.4751712381839752,0.6233708262443542,-0.03171680122613907,0.46893277764320374,0.6164202690124512,-0.027209119871258736,0.45759713649749756,0.6169136166572571,-0.0238290224224329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
